ID,MONTHS_BALANCE,STATUS,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5118275,-9,C,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21363,365243,1,0,0,0,,2.0
5105123,-18,C,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18875,-2675,1,0,0,0,Cooking staff,3.0
5067346,-7,C,M,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9792,-365,1,0,0,0,Sales staff,3.0
5116088,-22,X,F,N,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15812,-565,1,0,0,0,Accountants,3.0
5061939,-6,C,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-15608,-2755,1,0,0,0,Laborers,3.0
5117107,-15,C,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23914,365243,1,0,0,0,,2.0
5037253,-46,0,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16500,-226,1,0,0,0,Medicine staff,2.0
5010668,-5,C,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,1,0,0,0,Sales staff,2.0
5028536,-10,X,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23270,365243,1,0,0,1,,2.0
5090454,-28,X,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18938,-3141,1,1,0,0,Managers,2.0
5140015,-7,C,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0
5069395,-9,0,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8396,-1509,1,1,1,0,Core staff,1.0
5106077,-2,0,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19764,-6944,1,0,0,0,Medicine staff,2.0
5111201,-4,C,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17455,-2642,1,0,0,0,Sales staff,2.0
5095028,-4,X,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22882,365243,1,0,0,0,,1.0
5033663,-29,C,M,N,N,2,405000.0,Working,Secondary / secondary special,Married,Office apartment,-12575,-840,1,0,0,0,,4.0
5106098,-14,C,M,Y,Y,2,211500.0,Working,Secondary / secondary special,Married,House / apartment,-10435,-2987,1,0,0,0,,4.0
5142466,0,C,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-13404,-3908,1,0,1,0,,2.0
5067866,-28,C,F,N,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-18705,-5345,1,0,0,0,Medicine staff,2.0
5116599,-24,0,F,N,N,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22643,365243,1,0,1,0,,2.0
5142938,-23,C,F,N,N,0,49500.0,Pensioner,Higher education,Married,Municipal apartment,-21157,365243,1,0,0,0,,2.0
5053210,-15,0,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24060,365243,1,0,0,0,,2.0
5047987,-25,C,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,1,0,0,0,Managers,2.0
5046297,0,X,F,Y,Y,1,72000.0,Working,Secondary / secondary special,Married,House / apartment,-17136,-1266,1,0,0,0,Sales staff,3.0
5091960,-38,X,F,N,Y,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19325,365243,1,0,1,0,,2.0
5033491,0,0,M,Y,N,0,405000.0,Commercial associate,Higher education,Married,Office apartment,-13631,-994,1,1,1,0,,2.0
5008813,-4,0,F,N,Y,0,283500.0,Pensioner,Higher education,Separated,House / apartment,-22464,365243,1,0,0,0,,1.0
5046342,-13,C,M,N,Y,1,180000.0,Working,Lower secondary,Married,House / apartment,-10581,-1692,1,1,0,0,,3.0
5067761,-14,C,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-23341,-5437,1,0,0,0,Medicine staff,1.0
5045434,-29,1,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,-14534,-6652,1,0,0,0,Laborers,3.0
5115490,-25,0,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22034,365243,1,0,0,0,,2.0
5099940,-1,C,F,N,Y,3,54000.0,State servant,Secondary / secondary special,Married,House / apartment,-13940,-2133,1,1,1,0,Core staff,5.0
5029519,-42,X,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19253,-8448,1,0,0,0,,2.0
5067367,-31,0,F,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9130,-1390,1,0,1,0,Core staff,1.0
5149593,-38,X,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-12289,-1812,1,0,1,0,Core staff,2.0
5061497,-1,C,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,-15948,-9359,1,0,0,0,,3.0
5137035,-4,X,M,N,N,0,81000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-9456,-2118,1,1,0,0,,1.0
5149694,-27,C,F,N,N,0,157500.0,Working,Incomplete higher,Married,With parents,-13943,-6407,1,0,0,0,Core staff,2.0
5010546,-3,X,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18184,-3021,1,0,1,1,Laborers,1.0
5029409,-1,0,F,N,N,0,90000.0,State servant,Secondary / secondary special,Married,Rented apartment,-17213,-1143,1,0,0,0,Core staff,2.0
5116588,-8,C,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-15602,-611,1,0,0,0,,2.0
5126054,-9,C,F,Y,N,1,67500.0,State servant,Higher education,Married,House / apartment,-13876,-5370,1,1,0,0,High skill tech staff,3.0
5149691,-8,C,F,Y,Y,3,405000.0,Working,Secondary / secondary special,Married,House / apartment,-13886,-4003,1,0,0,0,Accountants,5.0
5028729,-34,0,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12483,-4039,1,0,0,0,Managers,2.0
5053409,-6,C,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-8877,-303,1,0,0,0,Core staff,1.0
5065400,-7,0,F,Y,Y,0,157500.0,Pensioner,Higher education,Separated,House / apartment,-23241,365243,1,0,0,0,,1.0
5092405,-32,C,M,N,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-21649,-3000,1,1,1,0,Drivers,2.0
5105349,0,0,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,-11388,-4167,1,0,0,0,High skill tech staff,2.0
5022804,-16,0,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,1.0
5089335,-8,0,F,Y,N,0,247500.0,State servant,Higher education,Single / not married,House / apartment,-16918,-4174,1,1,0,0,Managers,1.0
5010327,-44,C,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2.0
5135883,-21,C,F,N,Y,2,99000.0,Working,Secondary / secondary special,Married,House / apartment,-12017,-1083,1,1,1,0,Sales staff,4.0
5126573,-7,C,M,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16842,-9389,1,0,0,0,Laborers,2.0
5028444,-13,C,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-15586,-3337,1,0,0,0,Managers,2.0
5149124,-30,0,F,N,Y,0,360000.0,Working,Higher education,Separated,House / apartment,-18899,-8538,1,0,1,0,Managers,1.0
5091843,-57,X,M,Y,N,1,202500.0,Working,Secondary / secondary special,Married,With parents,-11942,-3638,1,0,1,0,Sales staff,3.0
5051149,-36,X,F,N,N,0,234000.0,Working,Higher education,Single / not married,House / apartment,-10621,-1931,1,0,0,0,Managers,1.0
5135786,-32,C,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-23844,-2147,1,0,1,0,Accountants,2.0
5066521,-16,C,F,N,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19975,-10780,1,1,1,0,Laborers,2.0
5117937,-7,0,F,Y,N,0,207000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23525,365243,1,0,0,0,,1.0
5062241,-30,0,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0
5125979,-6,X,M,N,Y,0,148500.0,Working,Higher education,Separated,House / apartment,-12119,-1230,1,0,1,1,Managers,1.0
5025247,-3,C,M,Y,N,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11726,-3594,1,0,0,0,,3.0
5125558,-2,0,F,N,N,0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672,-622,1,1,0,0,Laborers,1.0
5139468,-9,C,M,Y,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-9746,-250,1,0,0,0,Sales staff,2.0
5116162,-4,1,F,N,Y,2,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-15481,-412,1,0,0,0,Managers,4.0
5062224,-27,0,M,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-12319,-1689,1,0,0,0,,1.0
5066709,-16,0,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24511,365243,1,0,0,0,,1.0
5100299,-1,C,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20085,365243,1,0,1,0,,2.0
5149884,-27,0,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15941,-5830,1,0,0,0,Managers,2.0
5045282,-45,0,F,N,Y,0,112500.0,Commercial associate,Higher education,Single / not married,House / apartment,-15675,-2198,1,0,0,0,Secretaries,1.0
5091998,-9,0,M,Y,Y,2,243000.0,Pensioner,Higher education,Married,Office apartment,-19629,365243,1,0,0,0,,4.0
5112969,-12,C,F,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18551,-5150,1,1,1,0,Laborers,2.0
5028480,-6,0,M,N,Y,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-8689,-1238,1,0,1,0,Laborers,2.0
5029442,-52,0,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17402,-3153,1,0,1,0,Core staff,2.0
5105650,-31,0,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-17585,-3017,1,0,0,0,Drivers,2.0
5021413,-33,0,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-20066,-3988,1,1,1,0,Private service staff,2.0
5068588,-10,0,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-16375,-962,1,0,1,0,Sales staff,3.0
5048620,-23,C,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,Office apartment,-13630,-4387,1,0,0,0,Core staff,2.0
5150181,-18,C,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20304,365243,1,0,0,0,,2.0
5087966,-13,0,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19728,365243,1,0,0,0,,1.0
5088554,-25,0,F,N,Y,0,90000.0,Commercial associate,Higher education,Separated,House / apartment,-18386,-8808,1,0,0,0,Core staff,1.0
5095917,-2,X,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20592,365243,1,0,1,0,,2.0
5106019,-41,C,F,N,Y,0,211500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22517,365243,1,0,0,0,,1.0
5028731,-11,C,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12483,-4039,1,0,0,0,Managers,2.0
5022138,-18,0,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20681,365243,1,0,0,0,,2.0
5023504,-13,C,F,N,N,1,63000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2.0
5053671,-26,X,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12075,-1430,1,0,1,0,High skill tech staff,1.0
5061786,-4,C,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14185,-958,1,0,1,1,Laborers,3.0
5038639,-47,0,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20989,365243,1,0,1,0,,2.0
5028813,-3,0,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-12071,-721,1,0,0,0,,3.0
5061421,-32,C,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16227,-4854,1,0,0,0,Sales staff,2.0
5116845,-15,0,M,N,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15016,-3411,1,0,0,0,Laborers,4.0
5113869,-47,0,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2.0
5024665,-6,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14425,-4568,1,1,1,0,Laborers,2.0
5148960,-39,X,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,-17708,-5555,1,0,0,0,Laborers,2.0
5051210,-32,X,M,Y,N,0,191700.0,Working,Lower secondary,Married,House / apartment,-15473,-6557,1,1,1,0,Drivers,2.0
5068385,-50,C,F,Y,Y,1,270000.0,Working,Higher education,Separated,House / apartment,-14052,-140,1,0,1,1,Sales staff,2.0
5041936,-5,X,M,N,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10312,-703,1,0,1,0,Laborers,2.0
5113193,0,C,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9791,-1344,1,0,0,1,Sales staff,2.0
5095989,-9,C,M,N,N,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-15403,-2349,1,1,0,0,Managers,2.0
5054280,-16,C,M,N,N,0,716323.5,State servant,Secondary / secondary special,Single / not married,With parents,-9377,-2433,1,0,0,0,Laborers,1.0
5010590,-9,0,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16809,-3327,1,0,0,0,Managers,3.0
5053824,-7,C,M,Y,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-10789,-1702,1,0,0,0,Laborers,1.0
5029409,-19,X,F,N,N,0,90000.0,State servant,Secondary / secondary special,Married,Rented apartment,-17213,-1143,1,0,0,0,Core staff,2.0
5022769,-13,C,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,With parents,-13847,-366,1,0,1,0,Medicine staff,4.0
5009161,-10,C,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0
5118162,-14,C,F,N,N,1,202500.0,Working,Higher education,Married,House / apartment,-16391,-2014,1,1,0,0,,3.0
5116521,-49,0,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14133,-185,1,0,1,0,Sales staff,3.0
5137186,-21,C,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11405,-1934,1,1,0,0,,2.0
5023519,-1,X,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3.0
5135811,-15,0,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19482,-2878,1,0,0,0,Laborers,2.0
5114104,-48,X,M,N,N,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23746,365243,1,0,0,0,,2.0
5023246,-29,C,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,Rented apartment,-12997,-5469,1,0,0,0,,4.0
5056033,-18,C,F,N,Y,1,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-15905,-5018,1,1,1,0,Sales staff,2.0
5095228,-9,0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-9705,-2682,1,0,0,0,Medicine staff,2.0
5023406,-27,0,F,N,Y,0,99000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1.0
5126331,-24,C,F,N,N,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-16856,-1262,1,1,1,0,Laborers,2.0
5061419,-32,X,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16227,-4854,1,0,0,0,Sales staff,2.0
5036612,-25,X,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19251,-10305,1,0,0,0,,2.0
5062744,-6,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15035,-1128,1,0,1,0,Cleaning staff,2.0
5096869,-5,X,F,N,N,2,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11154,-1892,1,0,0,0,Secretaries,4.0
5113686,-25,C,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-12379,-4453,1,0,0,1,Sales staff,2.0
5067306,-6,X,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22491,365243,1,0,0,0,,2.0
5137437,-15,0,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-12071,-930,1,1,0,0,Laborers,3.0
5092350,-18,C,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19252,-2057,1,0,0,0,Sales staff,1.0
5041610,-13,C,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12257,-1463,1,0,0,0,Laborers,2.0
5058256,-9,C,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-8565,-423,1,0,0,1,Core staff,3.0
5085960,-43,0,M,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-12394,-381,1,0,0,0,Laborers,2.0
5066495,-42,0,F,N,N,1,112500.0,Working,Higher education,Civil marriage,With parents,-12076,-5362,1,0,1,1,Laborers,3.0
5028268,-3,C,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11688,-1299,1,0,0,1,Laborers,2.0
5126020,-18,0,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14788,-2661,1,1,1,0,Core staff,3.0
5105085,-43,0,F,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-17763,-2493,1,0,1,0,,2.0
5029419,0,0,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11206,-2514,1,0,0,1,Core staff,3.0
5052669,-4,C,F,Y,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15932,-4490,1,0,0,0,High skill tech staff,2.0
5100002,-12,0,F,N,Y,2,118350.0,Working,Secondary / secondary special,Married,House / apartment,-10355,-3260,1,0,0,0,Cooking staff,4.0
5142402,-21,X,F,Y,Y,0,185400.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23584,365243,1,0,0,0,,1.0
5105642,-10,0,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20907,365243,1,0,0,0,,2.0
5051026,-16,X,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,-17249,-1688,1,0,0,0,Laborers,2.0
5052747,-10,0,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22892,365243,1,0,0,0,,2.0
5069531,-26,C,F,N,Y,0,162000.0,Working,Higher education,Single / not married,House / apartment,-20094,-3488,1,0,0,0,,1.0
5022872,-7,C,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0
5089004,-9,C,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-19657,-2774,1,0,1,0,,2.0
5028283,-15,C,F,N,N,1,157500.0,Commercial associate,Incomplete higher,Married,With parents,-11941,-2760,1,0,0,0,,3.0
5116030,-19,C,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20445,365243,1,0,0,0,,2.0
5009833,-3,C,M,Y,N,0,166500.0,Working,Higher education,Married,With parents,-10435,-1713,1,1,0,0,Core staff,2.0
5062424,-34,X,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20636,365243,1,0,0,0,,2.0
5090748,-4,X,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,-23532,365243,1,0,1,0,,1.0
5091441,-4,0,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16725,-5618,1,0,0,0,Low-skill Laborers,4.0
5028709,-32,0,F,N,Y,0,247500.0,State servant,Higher education,Widow,House / apartment,-19955,-6200,1,0,0,0,,1.0
5023617,-53,0,F,N,Y,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10806,-720,1,0,0,0,Managers,4.0
5067061,-2,C,F,Y,Y,2,450000.0,Working,Secondary / secondary special,Married,House / apartment,-14874,-4693,1,0,0,0,Core staff,4.0
